TIMESTAMP_START,TIMESTAMP_END,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
200601151230,200601151300,-3.221,154.557,270.316,2.014,97.279,0.036,3.46
200601151300,200601151330,-3.084,147.525,270.316,2.027,97.243,0.036,3.451
200601151330,200601151400,-2.947,136.108,270.316,2.039,97.207,0,3.442
200601151400,200601151430,-2.81,120.501,270.316,2.052,97.171,0,3.433
200601151430,200601151500,-2.674,100.97,270.316,2.064,97.136,0,3.424
200601151500,200601151530,-2.537,42.674,260.752,2.076,97.1,0.032,3.415
200601151530,200601151600,-2.716,28.249,260.752,1.952,97.092,0.032,3.463
200601151600,200601151630,-2.896,12.321,260.752,1.828,97.085,0.032,3.51
200601151630,200601151700,-3.076,0,260.752,1.704,97.077,0,3.558
200601151700,200601151730,-3.256,0,260.752,1.58,97.07,0,3.605
200601151730,200601151800,-3.435,0,260.752,1.455,97.062,0,3.653
200601151800,200601151830,-3.615,0,265.986,1.331,97.055,0,3.701
200601151830,200601151900,-3.778,0,265.986,1.28,97.038,0,3.691
200601151900,200601151930,-3.941,0,265.986,1.228,97.022,0,3.682
200601151930,200601152000,-4.104,0,265.986,1.177,97.006,0,3.673
200601152000,200601152030,-4.267,0,265.986,1.125,96.989,0,3.664
200601152030,200601152100,-4.43,0,265.986,1.074,96.973,0,3.655
200601152100,200601152130,-4.593,0,259.267,1.022,96.957,0,3.646
200601152130,200601152200,-4.655,0,259.267,1.014,96.948,0,3.636
200601152200,200601152230,-4.717,0,259.267,1.005,96.939,0,3.626
200601152230,200601152300,-4.778,0,259.267,0.997,96.93,0,3.616
200601152300,200601152330,-4.84,0,259.267,0.988,96.922,0,3.606
200601152330,200601160000,-4.901,0,259.267,0.98,96.913,0,3.596
200601160000,200601160030,-4.963,0,259.647,0.971,96.904,0,3.586
200601160030,200601160100,-4.955,0,259.647,0.963,96.901,0,3.609
200601160100,200601160130,-4.948,0,259.647,0.954,96.898,0,3.633
200601160130,200601160200,-4.94,0,259.647,0.945,96.895,0,3.656
200601160200,200601160230,-4.932,0,259.647,0.936,96.892,0,3.68
200601160230,200601160300,-4.925,0,259.647,0.927,96.889,0,3.703
200601160300,200601160330,-4.917,0,262.31,0.918,96.886,0.041,3.726
200601160330,200601160400,-4.952,0,262.31,0.877,96.874,0.041,3.685
200601160400,200601160430,-4.987,0,262.31,0.836,96.862,0.041,3.644
200601160430,200601160500,-5.021,0,262.31,0.795,96.851,0,3.603
200601160500,200601160530,-5.056,0,262.31,0.755,96.839,0,3.562
200601160530,200601160600,-5.091,0,262.31,0.714,96.827,0,3.521
200601160600,200601160630,-5.126,0,268.154,0.673,96.815,0.032,3.48
200601160630,200601160700,-5.09,0,268.154,0.66,96.827,0.032,3.468
200601160700,200601160730,-5.054,0,268.154,0.647,96.838,0.032,3.456
200601160730,200601160800,-5.018,0,268.154,0.635,96.849,0,3.444
