TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20050111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.551,-15.884,3.42,-15.041,3.027,-15.551,0.0,-15.884,3.42,0.0,-15.041,3.027,0.0,121.948,46.398,1.0,63.508,46.398,1.0,-9999,-9999,222.219,222.219,0.0,-9999,-9999,231.025,231.025,0.0,-9999,-9999,0.073,0.073,0.0,98.272,98.272,0.0,0.0,0.9,1.0,1.296,1.296,0.0,-9999,0.0,-9999,0.0,89.2265416667,1.0,-9999,-9999,-9999,1.0,32.2598,0.0,-9999,-9999,-9999,-9999,-9999,61.3754,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.46979,0.0,-9999,-9999,-1.45803,0.0,-9999,-9999,-1.4687,0.0,0.0344731,-1.72772,-1.66375,-1.58815,-1.50597,-1.46979,-1.14377,-1.12501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52596,2.6737,0.0,-9999,-9999,-1.24907,0.676629,0.0,-9999,-9999,-1.55298,2.43524,0.0,-9999,-9999,-1.1792,0.652215,0.0,-9999,-9999,-1.98315,-1.88111,-1.71474,-1.63683,-1.52596,-1.00595,-0.976027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24907,-1.24907,-1.24907,-1.1792,-1.1792,-1.16723,-1.16723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46979,1.45803,1.4687,0.0344731,0.883903,1.14377,1.45803,1.50597,1.58815,1.6163,1.72772,0.203949,0.33754,0.142659,0.017239,0.00969996,0.0239751,0.0447841,0.117983,0.203949,0.265342,0.331813,1.13059,1.13059,1.07734,0.0987939,0.242964,0.286125,0.46516,1.22455,1.48376,1.50176,1.8662,-9999,-9999
20050112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.353,-8.289,2.117,-5.925,0.694,-7.353,0.0,-8.289,2.117,0.0,-5.925,0.694,0.0,123.144,15.261,1.0,2.766,15.261,1.0,-9999,-9999,284.789,284.789,0.0,-9999,-9999,310.069,310.069,0.0,-9999,-9999,0.01,0.01,0.0,96.768,96.768,0.0,10.875,0.0,1.0,2.356,2.356,0.0,-9999,0.0,-9999,0.0,29.3479375,1.0,-9999,-9999,-9999,1.0,35.1892,0.0,-9999,-9999,-9999,-9999,-9999,98.6799,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.12696,0.0,-9999,-9999,-1.05547,0.0,-9999,-9999,-1.3372,0.0,0.0542396,-2.01974,-1.74116,-1.65067,-1.23989,-1.12696,-1.09726,-0.839463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00487,2.42624,0.0,-9999,-9999,-1.20982,0.655192,0.0,-9999,-9999,-0.911473,2.09528,0.0,-9999,-9999,-1.17832,0.645151,0.0,-9999,-9999,-2.44948,-2.00998,-1.86564,-1.18498,-1.00487,-0.978126,-0.546303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25474,-1.20982,-1.20982,-1.17832,-1.17832,-1.17832,-1.17095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12696,1.05547,1.3372,0.0542395,0.839463,1.05547,1.09726,1.23989,1.56151,1.72506,2.01763,0.420414,0.478908,0.294246,0.0224618,0.0792748,0.142957,0.151618,0.270437,0.37949,0.420414,0.478908,0.47201,0.47201,0.487032,0.0508195,0.0980909,0.117068,0.259432,0.516693,0.634495,0.635694,0.921202,-9999,-9999
20050113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-19.486,-18.625,8.025,-20.801,2.436,-19.486,0.0,-18.625,8.025,0.0,-20.801,2.436,0.0,124.398,56.681,1.0,68.658,56.681,1.0,-9999,-9999,199.224,199.224,0.0,-9999,-9999,201.975,201.975,0.0,-9999,-9999,0.004,0.004,0.0,97.78,97.78,0.0,0.48,0.0,1.0,4.318,4.318,0.0,-9999,0.0,-9999,0.0,108.994916667,1.0,-9999,-9999,-9999,1.0,25.7039,0.0,-9999,-9999,-9999,-9999,-9999,104.24,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,0.251702,0.0,-9999,-9999,0.205054,0.0,-9999,-9999,0.239247,0.0,0.0261296,0.00365513,0.104079,0.116172,0.238982,0.347629,0.42019,0.509425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.33355,2.21667,0.0,-9999,-9999,2.64819,1.61538,0.0,-9999,-9999,-1.28391,2.0367,0.0,-9999,-9999,2.45885,1.43355,0.0,-9999,-9999,-1.60514,-1.50737,-1.44497,-1.33818,-1.06773,-0.951494,-0.922485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43503,2.45885,2.45885,2.45885,2.64819,2.64819,2.91029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251702,-0.205054,-0.239247,0.0261296,-0.509425,-0.4218,-0.40368,-0.238982,-0.120902,-0.104079,-0.00365502,0.143905,0.263926,0.110417,0.013266,0.00999363,0.021517,0.0330229,0.0843134,0.149056,0.207474,0.259448,1.21345,1.21345,1.1354,0.101839,0.264229,0.309493,0.462773,1.30916,1.58371,1.60376,1.90514,-9999,-9999
20050114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-27.754,-28.001,1.618,-27.378,1.946,-27.754,0.0,-28.001,1.618,0.0,-27.378,1.946,0.0,125.708,87.268,1.0,68.905,87.268,1.0,-9999,-9999,168.86,168.86,0.0,-9999,-9999,163.617,163.617,0.0,-9999,-9999,0.0,0.0,0.0,99.606,99.606,0.0,1.067,0.2,1.0,4.095,4.095,0.0,-9999,-9999,-9999,-9999,167.714875,1.0,-9999,-9999,-9999,1.0,32.2598,0.0,-9999,-9999,-9999,-9999,-9999,61.3754,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.46979,0.0,-9999,-9999,-1.45803,0.0,-9999,-9999,-1.4687,0.0,0.0344731,-1.72772,-1.66375,-1.58815,-1.50597,-1.46979,-1.14377,-1.12501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52596,2.6737,0.0,-9999,-9999,-1.24907,0.676629,0.0,-9999,-9999,-1.55298,2.43524,0.0,-9999,-9999,-1.1792,0.652215,0.0,-9999,-9999,-1.98315,-1.88111,-1.71474,-1.63683,-1.52596,-1.00595,-0.976027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24907,-1.24907,-1.24907,-1.1792,-1.1792,-1.16723,-1.16723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46979,1.45803,1.4687,0.0344731,0.883903,1.14377,1.45803,1.50597,1.58815,1.6163,1.72772,0.0205335,0.114161,0.0344567,0.00674233,6.16149e-06,5.29888e-05,0.000125176,0.00368768,0.0644739,0.0897428,0.112224,1.65892,1.65892,1.51397,0.132498,0.366535,0.426689,0.564756,1.78169,2.1496,2.17089,2.43715,-9999,-9999
20050115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29.396,-28.999,0.86,-30.002,1.748,-29.396,0.0,-28.999,0.86,0.0,-30.002,1.748,0.0,127.074,85.51,1.0,61.479,85.51,1.0,-9999,-9999,176.998,176.998,0.0,-9999,-9999,173.898,173.898,0.0,-9999,-9999,0.0,0.0,0.0,100.123,100.123,0.0,1.342,0.0,1.0,3.791,3.791,0.0,-9999,0.0,-9999,0.0,164.298479167,1.0,-9999,-9999,-9999,1.0,35.1892,0.0,-9999,-9999,-9999,-9999,-9999,98.6799,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.12696,0.0,-9999,-9999,-1.05547,0.0,-9999,-9999,-1.3372,0.0,0.0542396,-2.01974,-1.74116,-1.65067,-1.23989,-1.12696,-1.09726,-0.839463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00487,2.42624,0.0,-9999,-9999,-1.20982,0.655192,0.0,-9999,-9999,-0.911473,2.09528,0.0,-9999,-9999,-1.17832,0.645151,0.0,-9999,-9999,-2.44948,-2.00998,-1.86564,-1.18498,-1.00487,-0.978126,-0.546303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25474,-1.20982,-1.20982,-1.17832,-1.17832,-1.17832,-1.17095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12696,1.05547,1.3372,0.0542395,0.839463,1.05547,1.09726,1.23989,1.56151,1.72506,2.01763,0.0113225,0.0872371,0.0256314,0.00520316,5.8372e-07,8.60447e-06,2.12734e-05,0.00168354,0.0492681,0.0685775,0.0857568,1.63355,1.63355,1.49274,0.130778,0.360691,0.419997,0.559544,1.75482,2.11773,2.13873,2.40792,-9999,-9999
20050116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29.119,-29.5,0.783,-28.538,1.359,-29.119,0.0,-29.5,0.783,0.0,-28.538,1.359,0.0,128.496,82.092,1.0,66.324,82.092,1.0,-9999,-9999,174.145,174.145,0.0,-9999,-9999,170.294,170.294,0.0,-9999,-9999,0.0,0.0,0.0,100.201,100.201,0.0,0.902,0.0,1.0,2.294,2.294,0.0,-9999,0.0,-9999,0.0,157.719125,1.0,-9999,-9999,-9999,1.0,25.7039,0.0,-9999,-9999,-9999,-9999,-9999,104.24,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,0.251702,0.0,-9999,-9999,0.205054,0.0,-9999,-9999,0.239247,0.0,0.0261296,0.00365513,0.104079,0.116172,0.238982,0.347629,0.42019,0.509425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.33355,2.21667,0.0,-9999,-9999,2.64819,1.61538,0.0,-9999,-9999,-1.28391,2.0367,0.0,-9999,-9999,2.45885,1.43355,0.0,-9999,-9999,-1.60514,-1.50737,-1.44497,-1.33818,-1.06773,-0.951494,-0.922485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43503,2.45885,2.45885,2.45885,2.64819,2.64819,2.91029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251702,-0.205054,-0.239247,0.0261296,-0.509425,-0.4218,-0.40368,-0.238982,-0.120902,-0.104079,-0.00365502,0.0122554,0.0912515,0.0268751,0.00543768,7.99913e-07,1.07232e-05,2.63106e-05,0.00185322,0.0515353,0.0717334,0.0897032,1.58617,1.58617,1.45388,0.127708,0.349652,0.407408,0.551235,1.70481,2.05869,2.07918,2.35731,-9999,-9999
20050117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-31.479,-31.569,1.557,-31.341,2.271,-31.479,0.0,-31.569,1.557,0.0,-31.341,2.271,0.0,129.974,90.699,1.0,66.498,90.699,1.0,-9999,-9999,175.862,175.862,0.0,-9999,-9999,172.463,172.463,0.0,-9999,-9999,0.0,0.0,0.0,100.514,100.514,0.0,0.914,0.0,1.0,1.814,1.814,0.0,-9999,0.0,-9999,0.0,174.3484375,1.0,-9999,-9999,-9999,1.0,32.2598,0.0,-9999,-9999,-9999,-9999,-9999,61.3754,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.46979,0.0,-9999,-9999,-1.45803,0.0,-9999,-9999,-1.4687,0.0,0.0344731,-1.72772,-1.66375,-1.58815,-1.50597,-1.46979,-1.14377,-1.12501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52596,2.6737,0.0,-9999,-9999,-1.24907,0.676629,0.0,-9999,-9999,-1.55298,2.43524,0.0,-9999,-9999,-1.1792,0.652215,0.0,-9999,-9999,-1.98315,-1.88111,-1.71474,-1.63683,-1.52596,-1.00595,-0.976027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24907,-1.24907,-1.24907,-1.1792,-1.1792,-1.16723,-1.16723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46979,1.45803,1.4687,0.0344731,0.883903,1.14377,1.45803,1.50597,1.58815,1.6163,1.72772,0.0053552,0.0583609,0.0168082,0.00350833,2.16193e-08,1.70792e-06,4.38871e-06,0.000678672,0.03296,0.0458778,0.0573707,1.69679,1.69679,1.54589,0.1351,0.375447,0.436803,0.573146,1.82158,2.19669,2.21834,2.47974,-9999,-9999
20050118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-17.467,-18.271,8.487,-16.24,3.421,-17.467,0.0,-18.271,8.487,0.0,-16.24,3.421,0.0,131.507,32.173,1.0,19.794,32.173,1.0,-9999,-9999,256.057,256.057,0.0,-9999,-9999,273.772,273.772,0.0,-9999,-9999,0.044,0.044,0.0,98.24,98.24,0.0,11.005,0.0,1.0,4.582,4.582,0.0,-9999,0.0,-9999,0.0,61.8707083333,1.0,-9999,-9999,-9999,1.0,35.1892,0.0,-9999,-9999,-9999,-9999,-9999,98.6799,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.12696,0.0,-9999,-9999,-1.05547,0.0,-9999,-9999,-1.3372,0.0,0.0542396,-2.01974,-1.74116,-1.65067,-1.23989,-1.12696,-1.09726,-0.839463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00487,2.42624,0.0,-9999,-9999,-1.20982,0.655192,0.0,-9999,-9999,-0.911473,2.09528,0.0,-9999,-9999,-1.17832,0.645151,0.0,-9999,-9999,-2.44948,-2.00998,-1.86564,-1.18498,-1.00487,-0.978126,-0.546303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25474,-1.20982,-1.20982,-1.17832,-1.17832,-1.17832,-1.17095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12696,1.05547,1.3372,0.0542395,0.839463,1.05547,1.09726,1.23989,1.56151,1.72506,2.01763,0.186375,0.300924,0.134665,0.0146697,0.0146462,0.0317266,0.0471197,0.124302,0.186375,0.236558,0.295818,0.860185,0.860185,0.841762,0.0802116,0.182537,0.216049,0.394002,0.935372,1.13902,1.14841,1.50916,-9999,-9999
20050119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.424,-15.851,2.984,-17.299,0.338,-16.424,0.0,-15.851,2.984,0.0,-17.299,0.338,0.0,133.095,65.441,1.0,69.44,65.441,1.0,-9999,-9999,221.745,221.745,0.0,-9999,-9999,230.426,230.426,0.0,-9999,-9999,0.031,0.031,0.0,98.322,98.322,0.0,0.569,0.0,1.0,2.776,2.776,0.0,-9999,0.0,-9999,0.0,125.847875,1.0,-9999,-9999,-9999,1.0,25.7039,0.0,-9999,-9999,-9999,-9999,-9999,104.24,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,0.251702,0.0,-9999,-9999,0.205054,0.0,-9999,-9999,0.239247,0.0,0.0261296,0.00365513,0.104079,0.116172,0.238982,0.347629,0.42019,0.509425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.33355,2.21667,0.0,-9999,-9999,2.64819,1.61538,0.0,-9999,-9999,-1.28391,2.0367,0.0,-9999,-9999,2.45885,1.43355,0.0,-9999,-9999,-1.60514,-1.50737,-1.44497,-1.33818,-1.06773,-0.951494,-0.922485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43503,2.45885,2.45885,2.45885,2.64819,2.64819,2.91029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251702,-0.205054,-0.239247,0.0261296,-0.509425,-0.4218,-0.40368,-0.238982,-0.120902,-0.104079,-0.00365502,0.181528,0.321998,0.129629,0.0169147,0.00638987,0.0167102,0.0349414,0.0872139,0.181852,0.253124,0.316534,1.36692,1.36692,1.27061,0.113143,0.298609,0.349283,0.506183,1.47322,1.78207,1.803,2.11151,-9999,-9999
20050120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.709,-16.397,1.555,-14.658,1.188,-15.709,0.0,-16.397,1.555,0.0,-14.658,1.188,0.0,134.737,23.08,1.0,33.064,23.08,1.0,-9999,-9999,250.787,250.787,0.0,-9999,-9999,267.115,267.115,0.0,-9999,-9999,0.06,0.06,0.0,98.654,98.654,0.0,2.028,0.0,1.0,2.167,2.167,0.0,-9999,0.0,-9999,0.0,44.3840208333,1.0,-9999,-9999,-9999,1.0,32.2598,0.0,-9999,-9999,-9999,-9999,-9999,61.3754,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.46979,0.0,-9999,-9999,-1.45803,0.0,-9999,-9999,-1.4687,0.0,0.0344731,-1.72772,-1.66375,-1.58815,-1.50597,-1.46979,-1.14377,-1.12501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52596,2.6737,0.0,-9999,-9999,-1.24907,0.676629,0.0,-9999,-9999,-1.55298,2.43524,0.0,-9999,-9999,-1.1792,0.652215,0.0,-9999,-9999,-1.98315,-1.88111,-1.71474,-1.63683,-1.52596,-1.00595,-0.976027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24907,-1.24907,-1.24907,-1.1792,-1.1792,-1.16723,-1.16723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46979,1.45803,1.4687,0.0344731,0.883903,1.14377,1.45803,1.50597,1.58815,1.6163,1.72772,0.195808,0.335456,0.136551,0.0175986,0.00637217,0.0176742,0.0371294,0.0935578,0.195808,0.263704,0.329764,0.675184,0.675184,0.679463,0.0677819,0.141521,0.16833,0.342008,0.737059,0.90192,0.905928,1.25759,-9999,-9999
20050121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-14.579,-14.673,1.586,-14.436,1.253,-14.579,0.0,-14.673,1.586,0.0,-14.436,1.253,0.0,136.433,37.443,1.0,28.644,37.443,1.0,-9999,-9999,251.598,251.598,0.0,-9999,-9999,268.139,268.139,0.0,-9999,-9999,0.012,0.012,0.0,98.39,98.39,0.0,9.63,0.0,1.0,2.548,2.548,0.0,-9999,-9999,-9999,-9999,72.005375,1.0,-9999,-9999,-9999,1.0,35.1892,0.0,-9999,-9999,-9999,-9999,-9999,98.6799,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.12696,0.0,-9999,-9999,-1.05547,0.0,-9999,-9999,-1.3372,0.0,0.0542396,-2.01974,-1.74116,-1.65067,-1.23989,-1.12696,-1.09726,-0.839463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00487,2.42624,0.0,-9999,-9999,-1.20982,0.655192,0.0,-9999,-9999,-0.911473,2.09528,0.0,-9999,-9999,-1.17832,0.645151,0.0,-9999,-9999,-2.44948,-2.00998,-1.86564,-1.18498,-1.00487,-0.978126,-0.546303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25474,-1.20982,-1.20982,-1.17832,-1.17832,-1.17832,-1.17095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12696,1.05547,1.3372,0.0542395,0.839463,1.05547,1.09726,1.23989,1.56151,1.72506,2.01763,0.221858,0.355985,0.151212,0.0182597,0.00934596,0.0244022,0.0485771,0.126459,0.221858,0.279841,0.349944,0.939151,0.939151,0.906271,0.0845969,0.200868,0.236991,0.407277,1.01878,1.23688,1.24996,1.59263,-9999,-9999
20050122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.65,-16.931,4.43,-16.219,1.35,-16.65,0.0,-16.931,4.43,0.0,-16.219,1.35,0.0,138.182,51.436,1.0,68.114,51.436,1.0,-9999,-9999,212.941,212.941,0.0,-9999,-9999,219.305,219.305,0.0,-9999,-9999,0.0,0.0,0.0,99.042,99.042,0.0,3.818,0.0,1.0,3.071,3.071,0.0,-9999,0.0,-9999,0.0,98.9145625,1.0,-9999,-9999,-9999,1.0,25.7039,0.0,-9999,-9999,-9999,-9999,-9999,104.24,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,0.251702,0.0,-9999,-9999,0.205054,0.0,-9999,-9999,0.239247,0.0,0.0261296,0.00365513,0.104079,0.116172,0.238982,0.347629,0.42019,0.509425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.33355,2.21667,0.0,-9999,-9999,2.64819,1.61538,0.0,-9999,-9999,-1.28391,2.0367,0.0,-9999,-9999,2.45885,1.43355,0.0,-9999,-9999,-1.60514,-1.50737,-1.44497,-1.33818,-1.06773,-0.951494,-0.922485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43503,2.45885,2.45885,2.45885,2.64819,2.64819,2.91029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251702,-0.205054,-0.239247,0.0261296,-0.509425,-0.4218,-0.40368,-0.238982,-0.120902,-0.104079,-0.00365502,0.181034,0.317479,0.129285,0.0165438,0.00691064,0.0180284,0.0369997,0.0936322,0.181034,0.249572,0.312092,1.15472,1.15472,1.08461,0.0977219,0.25053,0.293895,0.447403,1.24706,1.50867,1.52812,1.83275,-9999,-9999
